sentence,references
"Semantic SLAM [116], [117], [123] extends scene understanding through object-level semantics but struggles with scalability due to lighting sensitivity in color-based methods or computational overhead in feature-based methods. 3D GS based manipulation [118]–[122] bypasses the need for auxiliary pose estimation in NeRF-based methods, enabling rapid single-stage tasks like grasping in static environments via geometric and semantic attributes encoded in Gaussian properties","[116] M. Li, S. Liu, and H. Zhou, “Sgs-slam: Semantic gaussian splatting for neural dense slam,” in Proc. Eur. Conf. Comput. Vis., 2024.;[117] Y. Ji, Y. Liu, G. Xie, B. Ma, and Z. Xie, “Neds-slam: A novel neural explicit dense semantic slam framework using 3d gaussian splatting,” arXiv preprint arXiv:2403.11679, 2024.;[118] G. Lu, S. Zhang, Z. Wang, C. Liu, J. Lu, and Y. Tang, “Manigaussian: Dynamic gaussian splatting for multi-task robotic manipulation,” arXiv preprint arXiv:2403.08321, 2024.;[119] J. Abou-Chakra, K. Rana, F. Dayoub, and N. S ¨underhauf, “Physically embodied gaussian splatting: A realtime correctable world model for robotics,” in Proc. Annu. Conf. Robot Learn., 2024.;[120] O. Shorinwa, J. Tucker, A. Smith, A. Swann, T. Chen, R. Firoozi, M. D. Kennedy, and M. Schwager, “Splat-mover: Multi-stage, open-vocabulary robotic manipulation via editable gaussian splatting,” in Proc. Annu. Conf. Robot Learn., 2024.;[121] M. Ji, R.-Z. Qiu, X. Zou, and X. Wang, “Graspsplats: Efficient manipulation with 3d feature splatting,” arXiv preprint arXiv:2409.02084, 2024.;[122] Y. Zheng, X. Chen, Y. Zheng, S. Gu, R. Yang, B. Jin, P. Li, C. Zhong, Z. Wang, L. Liu et al., “Gaussiangrasper: 3d language gaussian splatting for open-vocabulary robotic grasping,” arXiv preprint arXiv:2403.09637, 2024.;[123] S. Zhu, R. Qin, G. Wang, J. Liu, and H. Wang, “Semgaussslam: Dense semantic gaussian splatting slam,” arXiv preprint arXiv:2403.07494, 2024."
"Multi-stage manipulation [118], [120], where environmental dynamics demand real-time map updates, requires explicit modeling of dynamic adjustments (e.g., object motions and interactions), material compliance, etc","[118] G. Lu, S. Zhang, Z. Wang, C. Liu, J. Lu, and Y. Tang, “Manigaussian: Dynamic gaussian splatting for multi-task robotic manipulation,” arXiv preprint arXiv:2403.08321, 2024.;[120] O. Shorinwa, J. Tucker, A. Smith, A. Swann, T. Chen, R. Firoozi, M. D. Kennedy, and M. Schwager, “Splat-mover: Multi-stage, open-vocabulary robotic manipulation via editable gaussian splatting,” in Proc. Annu. Conf. Robot Learn., 2024."
"Some images are borrowed from [132], [135], [146], [154], [160], [166] and redrawn  
Dynamic scene reconstruction refers to the process of capturing and representing the three-dimensional structure and appearance of a scene that changes over time [184]–[187]","[132] Z. Lu, X. Guo, L. Hui, T. Chen, M. Yang, X. Tang, F. Zhu, and Y. Dai, $"" 3 \\mathrm { d }$ geometry-aware deformable gaussian splatting for dynamic view synthesis,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[135] J. Tang, Z. Chen, X. Chen, T. Wang, G. Zeng, and Z. Liu, “Lgm: Large multi-view gaussian model for high-resolution 3d content creation,” in Proc. Eur. Conf. Comput. Vis., 2024.;[146] J. Lei, Y. Wang, G. Pavlakos, L. Liu, and K. Daniilidis, “Gart: Gaussian articulated template models,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[154] L. Zhu, Z. Wang, Z. Jin, G. Lin, and L. Yu, “Deformable endoscopic tissues reconstruction with gaussian splatting,” arXiv preprint arXiv:2401.11535, 2024.;[160] B. Xiong, Z. Li, and Z. Li, “Gauu-scene: A scene reconstruction benchmark on large scale 3d reconstruction dataset using gaussian splatting,” arXiv preprint arXiv:2401.14032, 2024.;[166] T. Xie, Z. Zong, Y. Qiu, X. Li, Y. Feng, Y. Yang, and C. Jiang, “Physgaussian: Physics-integrated 3d gaussians for generative dynamics,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[184] A. Pumarola, E. Corona, G. Pons-Moll, and F. Moreno-Noguer, “D-nerf: Neural radiance fields for dynamic scenes,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2021, pp. 10 318–10 327.;[185] K. Park, U. Sinha, P. Hedman, J. T. Barron, S. Bouaziz, D. B. Goldman, R. Martin-Brualla, and S. M. Seitz, “Hypernerf: a higher-dimensional representation for topologically varying neural radiance fields,” ACM Trans. Graph., vol. 40, no. 6, pp. 1–12, 2021.;[186] K. Park, U. Sinha, J. T. Barron, S. Bouaziz, D. B. Goldman, S. M. Seitz, and R. Martin-Brualla, “Nerfies: Deformable neural radiance fields,” in Proc. IEEE Int. Conf. Comput. Vis., 2021, pp. 5865–5874.;[187] X. Guo, J. Sun, Y. Dai, G. Chen, X. Ye, X. Tan, E. Ding, Y. Zhang, and J. Wang, “Forward flow for novel view synthesis of dynamic scenes,” in Proc. IEEE Int. Conf. Comput. Vis., 2023, pp. 16 022– 16 033."
"Dynamic scene reconstruction is crucial in various applications, e.g., VR/AR, 3D animation, and autonomous driving [188]–[190]","[188] X. Zhou, Z. Lin, X. Shan, Y. Wang, D. Sun, and M.-H. Yang, “Drivinggaussian: Composite gaussian splatting for surrounding dynamic autonomous driving scenes,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[189] Y. Yan, H. Lin, C. Zhou, W. Wang, H. Sun, K. Zhan, X. Lang, X. Zhou, and S. Peng, “Street gaussians for modeling dynamic urban scenes,” in Proc. Eur. Conf. Comput. Vis., 2024.;[190] H. Zhou, J. Shao, L. Xu, D. Bai, W. Qiu, B. Liu, Y. Wang, A. Geiger, and Y. Liao, “Hugs: Holistic urban 3d scene understanding via gaussian splatting,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024, pp. 21 336–21 345."
"The key to adapt 3D GS to dynamic scenes is the modeling of temporal dimension which allows for the representation of scenes that change over time. 3D GS based methods [93]–[95], [106], [125]–[130], [191]–[199] for dynamic scene reconstruction can generally be divided into two main categories as discussed in Sec. 4.5 and Sec. 4.6","[93] Z. Yang, H. Yang, Z. Pan, X. Zhu, and L. Zhang, “Real-time photorealistic dynamic scene representation and rendering with 4d gaussian splatting,” in Proc. Int. Conf. Learn. Represent., 2024.;[94] Z. Yang, X. Gao, W. Zhou, S. Jiao, Y. Zhang, and X. Jin, “Deformable 3d gaussians for high-fidelity monocular dynamic scene reconstruction,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[95] G. Wu, T. Yi, J. Fang, L. Xie, X. Zhang, W. Wei, W. Liu, Q. Tian, and X. Wang, $^ { \\prime \\prime } { 4 \\mathrm { d } }$ gaussian splatting for real-time dynamic scene rendering,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[106] Y. Lin, Z. Dai, S. Zhu, and Y. Yao, “Gaussian-flow: 4d reconstruction with dynamic 3d gaussian particle,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[125] J. Luiten, G. Kopanas, B. Leibe, and D. Ramanan, “Dynamic 3d gaussians: Tracking by persistent dynamic view synthesis,” in Proc. Int. Conf. 3D Vis., 2024.;[126] H. Yu, J. Julin, Z. ´A. Milacski, K. Niinuma, and L. A. Jeni, “Cogs: Controllable gaussian splatting,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[127] R. Shao, J. Sun, C. Peng, Z. Zheng, B. Zhou, H. Zhang, and Y. Liu, “Control4d: Efficient 4d portrait editing with text,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[128] Y.-H. Huang, Y.-T. Sun, Z. Yang, X. Lyu, Y.-P. Cao, and X. Qi, “Sc-gs: Sparse-controlled gaussian splatting for editable dynamic scenes,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[129] D. Das, C. Wewer, R. Yunus, E. Ilg, and J. E. Lenssen, “Neural parametric gaussians for monocular non-rigid object reconstruction,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[130] Z. Li, Z. Chen, Z. Li, and Y. Xu, “Spacetime gaussian feature splatting for real-time dynamic view synthesis,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[191] A. Kratimenos, J. Lei, and K. Daniilidis, “Dynmf: Neural motion factorization for real-time dynamic view synthesis with 3d gaussian splatting,” arXiv preprint arXiv:2312.00112, 2023.;[192] R. Shaw, J. Song, A. Moreau, M. Nazarczuk, S. Catley-Chandar, H. Dhamo, and E. Perez-Pellitero, “Swags: Sampling windows adaptively for dynamic 3d gaussian splatting,” arXiv preprint arXiv:2312.13308, 2023.;[193] Y. Liang, N. Khan, Z. Li, T. Nguyen-Phuoc, D. Lanman, J. Tompkin, and L. Xiao, “Gaufre: Gaussian deformation fields for real-time dynamic novel view synthesis,” arXiv preprint arXiv:2312.11458, 2023.;[194] K. Katsumata, D. M. Vo, and H. Nakayama, “An efficient 3d gaussian representation for monocular/multi-view dynamic scenes,” arXiv preprint arXiv:2311.12897, 2023.;[195] Z. Guo, W. Zhou, L. Li, M. Wang, and H. Li, “Motion-aware 3d gaussian splatting for efficient dynamic scene reconstruction,” arXiv preprint arXiv:2403.11447, 2024.;[196] J. Bae, S. Kim, Y. Yun, H. Lee, G. Bang, and Y. Uh, “Per-gaussian embedding-based deformation for deformable 3d gaussian splatting,” arXiv preprint arXiv:2404.03613, 2024.;[197] J. Lei, Y. Weng, A. Harley, L. Guibas, and K. Daniilidis, “Mosca: Dynamic gaussian fusion from casual videos via 4d motion scaffolds,” arXiv preprint arXiv:2405.17421, 2024.;[198] Q. Wang, V. Ye, H. Gao, J. Austin, Z. Li, and A. Kanazawa, “Shape of motion: 4d reconstruction from a single video,” arXiv preprint arXiv:2407.13764, 2024.;[199] Y. Duan, F. Wei, Q. Dai, Y. He, W. Chen, and B. Chen, “4drotor gaussian splatting: towards efficient novel view synthesis for dynamic scenes,” in Proc. ACM Spec. Interest Group Comput. Graph. Interact. Tech., 2024, pp. 1–11."
"For example, Yang et al. [94] first proposed deformable 3D Gaussians tailored for dynamic scenes","[94] Z. Yang, X. Gao, W. Zhou, S. Jiao, Y. Zhang, and X. Jin, “Deformable 3d gaussians for high-fidelity monocular dynamic scene reconstruction,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024."
"GaGS [132] devised the voxelization of a set of Gaussian distributions, followed by the use of sparse convolutions to extract geometry-aware features, which are then utilized for deformation learning","[132] Z. Lu, X. Guo, L. Hui, T. Chen, M. Yang, X. Tang, F. Zhu, and Y. Dai, $"" 3 \\mathrm { d }$ geometry-aware deformable gaussian splatting for dynamic view synthesis,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024."
"For instance, Luiten et al. [125] introduced dynamic 3D Gaussians to model dynamic scenes by keeping the properties of 3D Gaussians unchanged over time while allowing their positions and orientations to change","[125] J. Luiten, G. Kopanas, B. Leibe, and D. Ramanan, “Dynamic 3d gaussians: Tracking by persistent dynamic view synthesis,” in Proc. Int. Conf. 3D Vis., 2024."
"Yang et al. [93] designed a 4D Gaussian representation, where additional properties are used to represent 4D rotations and spherindrical harmonics, to approximate the spatial-temporal volume of scenes","[93] Z. Yang, H. Yang, Z. Pan, X. Zhu, and L. Zhang, “Real-time photorealistic dynamic scene representation and rendering with 4d gaussian splatting,” in Proc. Int. Conf. Learn. Represent., 2024."
"While generation enables the synthesis of novel digital content from scratch or conditional inputs [200]– [202], editing provides the crucial ability to refine, adapt, and manipulate existing content with precise control [203]","[200] I. Goodfellow, J. Pouget-Abadie, M. Mirza, B. Xu, D. WardeFarley, S. Ozair, A. Courville, and Y. Bengio, “Generative adversarial networks,” Communications of the ACM, vol. 63, no. 11, pp. 139–144, 2020. models,” in Proc. Adv. Neural Inf. Process. Syst., 2020, pp. 6840– 6851.;[202] R. Rombach, A. Blattmann, D. Lorenz, P. Esser, and B. Ommer, “High-resolution image synthesis with latent diffusion models,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2022, pp. 10 684– 10 695.;[203] L. Zhang, A. Rao, and M. Agrawala, “Adding conditional control to text-to-image diffusion models,” in Proc. IEEE Int. Conf. Comput. Vis., 2023, pp. 3836–3847."
"Recent advances in generation [133]–[138], [204]–[227] have led to the emergence of three main approaches","[133] J. Tang, J. Ren, H. Zhou, Z. Liu, and G. Zeng, “Dreamgaussian: Generative gaussian splatting for efficient 3d content creation,” in Proc. Int. Conf. Learn. Represent., 2024.;[134] T. Yi, J. Fang, J. Wang, G. Wu, L. Xie, X. Zhang, W. Liu, Q. Tian, and X. Wang, “Gaussiandreamer: Fast generation from text to 3d gaussians by bridging 2d and 3d diffusion models,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[135] J. Tang, Z. Chen, X. Chen, T. Wang, G. Zeng, and Z. Liu, “Lgm: Large multi-view gaussian model for high-resolution 3d content creation,” in Proc. Eur. Conf. Comput. Vis., 2024.;[136] S. Zhou, Z. Fan, D. Xu, H. Chang, P. Chari, T. Bharadwaj, S. You, Z. Wang, and A. Kadambi, “Dreamscene360: Unconstrained textto-3d scene generation with panoramic gaussian splatting,” in Proc. Eur. Conf. Comput. Vis., 2024.;[137] Z. Li, Y. Chen, L. Zhao, and P. Liu, “Controllable text-to-3d generation via surface-aligned gaussian splatting,” arXiv preprint arXiv:2403.09981, 2024.;[138] Y. Mu, X. Zuo, C. Guo, Y. Wang, J. Lu, X. Wu, S. Xu, P. Dai, Y. Yan, and L. Cheng, “Gsd: View-guided gaussian splatting diffusion for 3d reconstruction,” in Proc. Eur. Conf. Comput. Vis., 2024.;[204] Z. Chen, F. Wang, and H. Liu, “Text-to-3d using gaussian splatting,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[205] Y. Liang, X. Yang, J. Lin, H. Li, X. Xu, and Y. Chen, “Luciddreamer: Towards high-fidelity text-to-3d generation via interval score matching,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[206] X. Liu, X. Zhan, J. Tang, Y. Shan, G. Zeng, D. Lin, X. Liu, and Z. Liu, “Humangaussian: Text-driven 3d human generation with gaussian splatting,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[207] X. Yang, Y. Chen, C. Chen, C. Zhang, Y. Xu, X. Yang, F. Liu, and G. Lin, “Learn to optimize denoising scores for 3d generation: A unified and improved diffusion prior on nerf and 3d gaussian splatting,” arXiv preprint arXiv:2312.04820, 2023.;[208] Z.-X. Zou, Z. Yu, Y.-C. Guo, Y. Li, D. Liang, Y.-P. Cao, and S.-H. Zhang, “Triplane meets gaussian splatting: Fast and generalizable single-view 3d reconstruction with transformers,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[209] H. Ling, S. W. Kim, A. Torralba, S. Fidler, and K. Kreis, “Align your gaussians: Text-to-4d with dynamic 3d gaussians and composed diffusion models,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[210] J. Ren, L. Pan, J. Tang, C. Zhang, A. Cao, G. Zeng, and Z. Liu, “Dreamgaussian4d: Generative 4d gaussian splatting,” arXiv preprint arXiv:2312.17142, 2023.;[211] Y. Yin, D. Xu, Z. Wang, Y. Zhao, and Y. Wei, “4dgen: Grounded 4d content generation with spatial-temporal consistency,” arXiv preprint arXiv:2312.17225, 2023.;[212] J. Zhang, Z. Tang, Y. Pang, X. Cheng, P. Jin, Y. Wei, W. Yu, M. Ning, and L. Yuan, “Repaint123: Fast and high-quality one image to 3d generation with progressive controllable 2d repainting,” arXiv preprint arXiv:2312.13271, 2023.;[213] Z. Pan, Z. Yang, X. Zhu, and L. Zhang, “Fast dynamic 3d object generation from a single-view video,” arXiv preprint arXiv:2401.08742, 2024.;[214] D. Xu, Y. Yuan, M. Mardani, S. Liu, J. Song, Z. Wang, and A. Vahdat, “Agg: Amortized generative 3d gaussians for single image to 3d,” arXiv preprint arXiv:2401.04099, 2024.;[215] C. Yang, S. Li, J. Fang, R. Liang, L. Xie, X. Zhang, W. Shen, and Q. Tian, “Gaussianobject: Just taking four images to get a high-quality 3d object with gaussian splatting,” arXiv preprint arXiv:2402.10259, 2024.;[216] F. Barthel, A. Beckmann, W. Morgenstern, A. Hilsmann, and P. Eisert, “Gaussian splatting decoder for 3d-aware generative adversarial networks,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit. Worksh., 2024.;[217] L. Jiang and L. Wang, “Brightdreamer: Generic 3d gaussian generative framework for fast text-to-3d synthesis,” arXiv preprint arXiv:2403.11273, 2024.;[218] W. Zhuo, F. Ma, H. Fan, and Y. Yang, “Vividdreamer: Invariant score distillation for hyper-realistic text-to-3d generation,” in Proc. Eur. Conf. Comput. Vis., 2024.;[219] Z. Wu, C. Yu, Y. Jiang, C. Cao, F. Wang, and X. Bai, “Sc4d: Sparse-controlled video-to-4d generation and motion transfer,” arXiv preprint arXiv:2404.03736, 2024.;[220] X. He, J. Chen, S. Peng, D. Huang, Y. Li, X. Huang, C. Yuan, W. Ouyang, and T. He, “Gvgen: Text-to-3d generation with volumetric representation,” in Proc. Eur. Conf. Comput. Vis., 2024.;[221] X. Yang and X. Wang, “Hash3d: Training-free acceleration for 3d generation,” arXiv preprint arXiv:2404.06091, 2024.;[222] J. Kim, J. Koo, K. Yeo, and M. Sung, “Synctweedies: A general generative framework based on synchronized diffusions,” arXiv preprint arXiv:2403.14370, 2024.;[223] Q. Feng, Z. Xing, Z. Wu, and Y.-G. Jiang, “Fdgaussian: Fast gaussian splatting from single image via geometric-aware diffusion model,” arXiv preprint arXiv:2403.10242, 2024. Lee, and P. Zhou, “Dreamscene: 3d gaussian-based text-to-3d scene generation via formation pattern sampling,” arXiv preprint arXiv:2404.03575, 2024.;[225] L. Melas-Kyriazi, I. Laina, C. Rupprecht, N. Neverova, A. Vedaldi, O. Gafni, and F. Kokkinos, “Im-3d: Iterative multiview diffusion and reconstruction for high-quality 3d generation,” in Proc. ACM Int. Conf. Mach. Learn., 2024.;[226] B. Zhang, Y. Cheng, J. Yang, C. Wang, F. Zhao, Y. Tang, D. Chen, and B. Guo, “Gaussiancube: Structuring gaussian splatting using optimal transport for 3d generative modeling,” arXiv preprint arXiv:2403.19655, 2024.;[227] Y.-C. Lee, Y.-T. Chen, A. Wang, T.-H. Liao, B. Y. Feng, and J.-B. Huang, “Vividdream: Generating 3d scene with ambient dynamics,” arXiv preprint arXiv:2405.20334, 2024."
"Optimization based methods [133], [134], [204] distill diffusion priors (gradients) to guide 3D model updates with the score functions","[133] J. Tang, J. Ren, H. Zhou, Z. Liu, and G. Zeng, “Dreamgaussian: Generative gaussian splatting for efficient 3d content creation,” in Proc. Int. Conf. Learn. Represent., 2024.;[134] T. Yi, J. Fang, J. Wang, G. Wu, L. Xie, X. Zhang, W. Liu, Q. Tian, and X. Wang, “Gaussiandreamer: Fast generation from text to 3d gaussians by bridging 2d and 3d diffusion models,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[204] Z. Chen, F. Wang, and H. Liu, “Text-to-3d using gaussian splatting,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024."
"Reconstruction based methods [135], [225], [227] reframe the generation problem as a multiview reconstruction task utilizing pre-trained multi-view diffusion models","[135] J. Tang, Z. Chen, X. Chen, T. Wang, G. Zeng, and Z. Liu, “Lgm: Large multi-view gaussian model for high-resolution 3d content creation,” in Proc. Eur. Conf. Comput. Vis., 2024.;[225] L. Melas-Kyriazi, I. Laina, C. Rupprecht, N. Neverova, A. Vedaldi, O. Gafni, and F. Kokkinos, “Im-3d: Iterative multiview diffusion and reconstruction for high-quality 3d generation,” in Proc. ACM Int. Conf. Mach. Learn., 2024.;[227] Y.-C. Lee, Y.-T. Chen, A. Wang, T.-H. Liao, B. Y. Feng, and J.-B. Huang, “Vividdream: Generating 3d scene with ambient dynamics,” arXiv preprint arXiv:2405.20334, 2024."
"Direct 3D generation methods train diffusion models on 3D representations [138], [220], [226]","[138] Y. Mu, X. Zuo, C. Guo, Y. Wang, J. Lu, X. Wu, S. Xu, P. Dai, Y. Yan, and L. Cheng, “Gsd: View-guided gaussian splatting diffusion for 3d reconstruction,” in Proc. Eur. Conf. Comput. Vis., 2024.;[220] X. He, J. Chen, S. Peng, D. Huang, Y. Li, X. Huang, C. Yuan, W. Ouyang, and T. He, “Gvgen: Text-to-3d generation with volumetric representation,” in Proc. Eur. Conf. Comput. Vis., 2024.;[226] B. Zhang, Y. Cheng, J. Yang, C. Wang, F. Zhao, Y. Tang, D. Chen, and B. Guo, “Gaussiancube: Structuring gaussian splatting using optimal transport for 3d generative modeling,” arXiv preprint arXiv:2403.19655, 2024."
"Current editing works [90]–[92], [126]–[128], [140]–[143], [228]–[239] fall into two primary classes","[90] S. Zhou, H. Chang, S. Jiang, Z. Fan, Z. Zhu, D. Xu, P. Chari, S. You, Z. Wang, and A. Kadambi, “Feature 3dgs: Supercharging 3d gaussian splatting to enable distilled feature fields,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[91] M. Ye, M. Danelljan, F. Yu, and L. Ke, “Gaussian grouping: Segment and edit anything in 3d scenes,” in Proc. Eur. Conf. Comput. Vis., 2024.;[92] J. Cen, J. Fang, C. Yang, L. Xie, X. Zhang, W. Shen, and Q. Tian, “Segment any 3d gaussians,” arXiv preprint arXiv:2312.00860, 2023.;[126] H. Yu, J. Julin, Z. ´A. Milacski, K. Niinuma, and L. A. Jeni, “Cogs: Controllable gaussian splatting,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[127] R. Shao, J. Sun, C. Peng, Z. Zheng, B. Zhou, H. Zhang, and Y. Liu, “Control4d: Efficient 4d portrait editing with text,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[128] Y.-H. Huang, Y.-T. Sun, Z. Yang, X. Lyu, Y.-P. Cao, and X. Qi, “Sc-gs: Sparse-controlled gaussian splatting for editable dynamic scenes,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[140] Y. Wang, Q. Wu, G. Zhang, and D. Xu, “Gscream: Learning 3d geometry and feature consistent gaussian splatting for object removal,” in Proc. Eur. Conf. Comput. Vis., 2024.;[141] Y. Chen, Z. Chen, C. Zhang, F. Wang, X. Yang, Y. Wang, Z. Cai, L. Yang, H. Liu, and G. Lin, “Gaussianeditor: Swift and controllable 3d editing with gaussian splatting,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[142] J. Fang, J. Wang, X. Zhang, L. Xie, and Q. Tian, “Gaussianeditor: Editing 3d gaussians delicately with text instructions,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[143] R.-Z. Qiu, G. Yang, W. Zeng, and X. Wang, “Feature splatting: Language-driven physics-based scene synthesis and editing,” arXiv preprint arXiv:2404.01223, 2024.;[228] J. Huang and H. Yu, “Point’n move: Interactive scene object manipulation on gaussian splatting radiance fields,” arXiv preprint arXiv:2311.16737, 2023.;[229] K. Lan, H. Li, H. Shi, W. Wu , Y. Liao, L. Wang, and P. Zhou, “2d-guided 3d gaussian segmentation,” arXiv preprint arXiv:2312.16047, 2023.;[230] J. Zhuang, D. Kang, Y.-P. Cao, G. Li, L. Lin, and Y. Shan, “Tipeditor: An accurate 3d editor following both text-prompts and image-prompts,” arXiv preprint arXiv:2401.14828, 2024.;[231] B. Dou, T. Zhang, Y. Ma, Z. Wang, and Z. Yuan, “Cosseggaussians: Compact and swift scene segmenting 3d gaussians,” arXiv preprint arXiv:2401.05925, 2024.;[232] X. Hu, Y. Wang, L. Fan, J. Fan, J. Peng, Z. Lei, Q. Li, and Z. Zhang, “Semantic anything in 3d gaussians,” arXiv preprint arXiv:2401.17857, 2024.;[233] F. Palandra, A. Sanchietti, D. Baieri, and E. Rodola\\`, “Gsedit: Efficient text-guided editing of 3d objects via gaussian splatting,” arXiv preprint arXiv:2403.05154, 2024.;[234] Q. Gu, Z. Lv, D. Frost, S. Green, J. Straub, and C. Sweeney, “Egolifter: Open-world 3d segmentation for egocentric perception,” arXiv preprint arXiv:2403.18118, 2024.;[235] W. Lyu, X. Li, A. Kundu, Y.-H. Tsai, and M.-H. Yang, “Gaga: Group any gaussians via 3d-aware memory bank,” arXiv preprint arXiv:2404.07977, 2024.;[236] Z. Liu, H. Ouyang, Q. Wang, K. L. Cheng, J. Xiao, K. Zhu, N. Xue, Y. Liu, Y. Shen, and Y. Cao, “Infusion: Inpainting 3d gaussians via learning depth completion from diffusion prior,” arXiv preprint arXiv:2404.11613, 2024.;[237] D. Zhang, Z. Chen, Y.-J. Yuan, F.-L. Zhang, Z. He, S. Shan, and L. Gao, “Stylizedgs: Controllable stylization for 3d gaussian splatting,” arXiv preprint arXiv:2404.05220, 2024.;[238] Q. Zhang, Y. Xu, C. Wang, H.-Y. Lee, G. Wetzstein, B. Zhou, and C. Yang, “3ditscene: Editing any scene via language-guided disentangled gaussian splatting,” arXiv preprint arXiv:2405.18424, 2024.;[239] J. Wu, J.-W. Bian, X. Li, G. Wang, I. Reid, P. Torr, and V. A. Prisacariu, “Gaussctrl: Multi-view consistent text-driven 3d gaussian splatting editing,” in Proc. Eur. Conf. Comput. Vis., 2024, pp. 55–71."
"Early efforts [141], [142], [233] adopt optimization- or reconstruction-based strategies akin to methods in generation, but introduce task-specific control signals","[141] Y. Chen, Z. Chen, C. Zhang, F. Wang, X. Yang, Y. Wang, Z. Cai, L. Yang, H. Liu, and G. Lin, “Gaussianeditor: Swift and controllable 3d editing with gaussian splatting,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[142] J. Fang, J. Wang, X. Zhang, L. Xie, and Q. Tian, “Gaussianeditor: Editing 3d gaussians delicately with text instructions,” in Proc. IEEE Conf. Comput. Vis. Pattern Recognit., 2024.;[233] F. Palandra, A. Sanchietti, D. Baieri, and E. Rodola\\`, “Gsedit: Efficient text-guided editing of 3d objects via gaussian splatting,” arXiv preprint arXiv:2403.05154, 2024."
"Subsequent works [140], [238]–[240] mitigate this through iterative refinement or cross-view attention, albeit at increased computational costs for alignment","[140] Y. Wang, Q. Wu, G. Zhang, and D. Xu, “Gscream: Learning 3d geometry and feature consistent gaussian splatting for object removal,” in Proc. Eur. Conf. Comput. Vis., 2024.;[238] Q. Zhang, Y. Xu, C. Wang, H.-Y. Lee, G. Wetzstein, B. Zhou, and C. Yang, “3ditscene: Editing any scene via language-guided disentangled gaussian splatting,” arXiv preprint arXiv:2405.18424, 2024.;[239] J. Wu, J.-W. Bian, X. Li, G. Wang, I. Reid, P. Torr, and V. A. Prisacariu, “Gaussctrl: Multi-view consistent text-driven 3d gaussian splatting editing,” in Proc. Eur. Conf. Comput. Vis., 2024, pp. 55–71.;[240] Y. Wang, X. Yi, Z. Wu, N. Zhao, L. Chen, and H. Zhang, “Viewconsistent 3d editing with gaussian splatting,” in Proc. Eur. Conf. Comput. Vis., 2024, pp. 404–420."
