sentence,references
"Aliasing is another common artifact, although methods like Mip-Splatting attempt to mitigate this by constraining Gaussian sizes and using a 2D Mip filter [10]",[10] 3D高斯Gaussian Splatting最新进展与应用解析 https://www.bilibili.com/read/cv29185173​
Developing more sophisticated rendering algorithms is necessary to eliminate these artifacts and enhance realism [2],[2] 3D Gaussian Splatting 综述：技术、挑战与机遇 https://blog.csdn.net/m0_74310646/article/details/140939423
"The Poison-Splat attack, for instance, is a computation cost attack targeting the training process by perturbing input images, which can drastically increase memory usage, training time, and Gaussian count, potentially leading to system overload and server downtime [9]",[9] 3D高斯泼溅算法现漏洞：数据投毒致显存暴涨，或致服务器宕机 https://segmentfault.com/a/1190000046499754​
"Existing security measures like steganography for protecting assets post-training do not address such input data poisoning vulnerabilities [13].​  
  
  
These challenges pave the way for numerous Open Problems and Promising Future Research Avenues [2,14,29,33]",[13] GS-Hider: 3D Gaussian Splatting Steganography for  http://www.paperreading.club/page?id $\\begin{array} { r } { { \\bf \\Pi } = \\frac { \\bf { \\Pi } } { \\bf { \\Pi } } } \\end{array}$ 228979
Further research is needed to handle complex lighting effects and HDR scenes [11],"[11] HDR-GS：首个可渲染HDR场景的3D高斯模型，速度提升1000倍 https://baijiahao.baidu.com/s?   
id=1818040753407886776&wfr=spider&for=pc​"
"Other directions involve improving generalization ability [14], integrating with other rendering or vision techniques [4,14], exploring cross-modal learning [14], and investigating the potential of 3D Gaussians for mesh reconstruction [24]",[14] 3D高斯溅射：原理、应用与未来 https://ai-bot.cn/what-is-3d-gaussian-splatting/​;[24] 3D高斯喷洒(3D Gaussian Splatting)最新综述 https://www.bilibili.com/read/cv30024926​
"Ultimately, future work aims to lower technical barriers for creators, enabling richer content generation, and expand applications in areas like AR, VR, and content creation [11,22].​  
While 3D Gaussian Splatting (3DGS) offers significant advantages in novel view synthesis, the fundamental representation of scenes using anisotropic Gaussians introduces inherent limitations [37]","[37] 3D Gaussian Splatting：原理、优势与应用 https://mp.weixin.qq.com/s? _biz $: =$ MzU1NjEwMTY0Mw $\\scriptstyle = =$ &mid $\\ c =$ 2247593665&idx $\\mathrel { \\mathop : }$ 1&sn $=$ 8bfc3d886981bcfb5a69f77f8a18882b&chksm=fad12a78cdae62be   
b5ef09f27348c47062c722b367ec3cda9e75e2e4ae1513312833ba133131&scene=27"
These limitations frequently manifest as various artifacts and inaccuracies in both the reconstructed 3D scene structure and the final rendered images [15],"[15] 3D Gaussian Splatting 学习记录：基于CUDA加速的点云实时渲染   
https://blog.csdn.net/weixin_46933478/article/details/134195335​"
"A notable limitation pertains to the geometric fidelity of the representation; specifically, the geometry accuracy achieved by 3DGS is generally not as high as that attainable with detailed, high-quality mesh-based representations [18]",[18] 高斯溅射技术：原理、对比、优劣势与应用 https://blog.csdn.net/zhu_zhu_xia/article/details/146535180
"Such minute features may occasionally be lost during the optimization and rendering process, or they can appear with undesirable jaggedness in the rendered output [4]","[4] 3D Gaussian Splatting: A Breakthrough in Realistic https://www.chaos.com/blog/3d-gaussian-splatting-new-frontier-in  
rendering​"
Handling complex scenes with intricate geometry and significant occlusions presents notable challenges for 3D Gaussian Splatting (3DGS) [37],"[37] 3D Gaussian Splatting：原理、优势与应用 https://mp.weixin.qq.com/s? _biz $: =$ MzU1NjEwMTY0Mw $\\scriptstyle = =$ &mid $\\ c =$ 2247593665&idx $\\mathrel { \\mathop : }$ 1&sn $=$ 8bfc3d886981bcfb5a69f77f8a18882b&chksm=fad12a78cdae62be   
b5ef09f27348c47062c722b367ec3cda9e75e2e4ae1513312833ba133131&scene=27"
"When generalizing to large scenes, methods face issues such as slow convergence and training instability, which can hinder parallel training efficiency and lead to suboptimal reconstruction quality [12]","[12] CityGaussianV2：中科院提出，解决大规模场景三维重建显存爆炸难题 https://baijiahao.baidu.com/s?   
id=1818307733311392387&wfr=spider&for=pc​"
Current implementations exhibit limited support for dynamic objects [18],[18] 高斯溅射技术：原理、对比、优劣势与应用 https://blog.csdn.net/zhu_zhu_xia/article/details/146535180
"A notable concern is the storage requirement; 3DGS models typically necessitate gigabytes (GBs) of storage, posing a limitation when compared to Neural Radiance Fields (NeRF) models, which often require only megabytes (MBs) [7]",[7] 3D高斯泼溅 (3DGS)：从新视角合成到实时渲染 https://segmentfault.com/a/1190000045168206​
"This substantial memory footprint becomes particularly pronounced when rendering very large scenes, which still demand significant memory resources [4].​  
These memory demands contribute directly to scalability limitations","[4] 3D Gaussian Splatting: A Breakthrough in Realistic https://www.chaos.com/blog/3d-gaussian-splatting-new-frontier-in  
rendering​"
"For instance, approaches like CityGaussianV2 have been developed to address the challenges of generalizing 2DGS techniques to large-scale scenarios, demonstrating effectiveness in avoiding memory explosion problems and achieving notable memory optimization compared to earlier iterations [12]","[12] CityGaussianV2：中科院提出，解决大规模场景三维重建显存爆炸难题 https://baijiahao.baidu.com/s?   
id=1818307733311392387&wfr=spider&for=pc​"
"Furthermore, vulnerabilities, such as the Poison-Splat attack, highlight potential weaknesses that can exacerbate these issues by increasing GPU memory usage and training time, potentially leading to system overload [9]",[9] 3D高斯泼溅算法现漏洞：数据投毒致显存暴涨，或致服务器宕机 https://segmentfault.com/a/1190000046499754​
"While the provided digests primarily emphasize memory aspects, particularly for large scenes and storage size compared to NeRF, these factors inherently impact the feasibility of achieving real-time performance, especially on hardware with limited computational and memory resources [14]",[14] 3D高斯溅射：原理、应用与未来 https://ai-bot.cn/what-is-3d-gaussian-splatting/​
Three-dimensional Gaussian Splatting (3DGS) techniques fundamentally rely on multi-view images as input for scene reconstruction [18],[18] 高斯溅射技术：原理、对比、优劣势与应用 https://blog.csdn.net/zhu_zhu_xia/article/details/146535180
"This requirement inherently introduces challenges related to data efficiency and generalization, particularly concerning data sparsity [2]",[2] 3D Gaussian Splatting 综述：技术、挑战与机遇 https://blog.csdn.net/m0_74310646/article/details/140939423
"Consequently, achieving data-efficient training – training robust models with fewer input views – remains a critical challenge in 3DGS [2]",[2] 3D Gaussian Splatting 综述：技术、挑战与机遇 https://blog.csdn.net/m0_74310646/article/details/140939423
"Furthermore, ensuring that models trained on specific datasets generalize well to new scenes or different viewing conditions also presents difficulties under limited data scenarios [2]",[2] 3D Gaussian Splatting 综述：技术、挑战与机遇 https://blog.csdn.net/m0_74310646/article/details/140939423
"Among these, issues related to depth ordering and alpha blending of Gaussians are particularly notable and can lead to visual inaccuracies [2].​  
The correct rendering of transparent or overlapping elements heavily relies on the precise sorting of Gaussians along the viewing ray, and inaccuracies in this process can manifest as visible artifacts, degrading the quality of the rendered image",[2] 3D Gaussian Splatting 综述：技术、挑战与机遇 https://blog.csdn.net/m0_74310646/article/details/140939423
"Consequently, there is a continuous need for the development of more advanced rendering algorithms specifically designed to mitigate these artifacts and enhance the overall realism of 3DGS representations [2]",[2] 3D Gaussian Splatting 综述：技术、挑战与机遇 https://blog.csdn.net/m0_74310646/article/details/140939423
"For instance, Mip-Splatting has been introduced as a method to combat aliasing artifacts [10]",[10] 3D高斯Gaussian Splatting最新进展与应用解析 https://www.bilibili.com/read/cv29185173​
This approach incorporates a 3D smoothing filter designed to constrain the size of 3D Gaussian primitives based on the maximum sampling frequency determined by the input view [10],[10] 3D高斯Gaussian Splatting最新进展与应用解析 https://www.bilibili.com/read/cv29185173​
"Furthermore, it replaces the conventional 2D expansion filter with a 2D Mip filter, which effectively simulates the behavior o a 2D box filter, contributing to the reduction of aliasing [10]",[10] 3D高斯Gaussian Splatting最新进展与应用解析 https://www.bilibili.com/read/cv29185173​
"A notable vulnerability is the Poison-Splat attack, identified as a computation cost attack specifically targeting the 3DGS training process [9]",[9] 3D高斯泼溅算法现漏洞：数据投毒致显存暴涨，或致服务器宕机 https://segmentfault.com/a/1190000046499754​
This attack is executed by strategically perturbing the input images used for 3DGS training [9],[9] 3D高斯泼溅算法现漏洞：数据投毒致显存暴涨，或致服务器宕机 https://segmentfault.com/a/1190000046499754​
"The adversary's goal is to maximize the computational resources required by the 3DGS system to process these poisoned inputs, particularly increasing training costs [9]",[9] 3D高斯泼溅算法现漏洞：数据投毒致显存暴涨，或致服务器宕机 https://segmentfault.com/a/1190000046499754​
"The attack can be formally modeled as a max-min bi-level optimization problem, where the inner optimization layer represents the 3DGS algorithm attempting to reconstruct the scene, and the outer layer embodies the attacker seeking optimal image perturbations to escalate resource consumption [9]",[9] 3D高斯泼溅算法现漏洞：数据投毒致显存暴涨，或致服务器宕机 https://segmentfault.com/a/1190000046499754​
"The impact of such an attack can be substantial, potentially leading to excessive consumption of system memory (e.g., GPU VRAM) during training, which could overload hardware and potentially cause service disruptions or server downtime, as implied by the concerns raised regarding memory spikes [9]",[9] 3D高斯泼溅算法现漏洞：数据投毒致显存暴涨，或致服务器宕机 https://segmentfault.com/a/1190000046499754​
"Attackers can employ variations, including constrained or unconstrained perturbations, with the latter potentially causing more severe damage but being more easily detectable [9]",[9] 3D高斯泼溅算法现漏洞：数据投毒致显存暴涨，或致服务器宕机 https://segmentfault.com/a/1190000046499754​
"While some efforts address security aspects of 3DGS assets, such as protecting copyright, integrity, and privacy through techniques like steganography as proposed by GS-Hider [13], these methods focus on embedding information within the point cloud files after training",[13] GS-Hider: 3D Gaussian Splatting Steganography for  http://www.paperreading.club/page?id $\\begin{array} { r } { { \\bf \\Pi } = \\frac { \\bf { \\Pi } } { \\bf { \\Pi } } } \\end{array}$ 228979
"Consequently, there is a clear and present need for the development of robust defense mechanisms specifically designed to detect and counteract computation cost attacks and other forms of data poisoning during the critical training phase of 3DGS, ensuring the stability and reliability of 3DGS-based systems.​  
Despite its rapid advancements and impressive performance in novel view synthesis, the field of 3D Gaussian Splatting (3DGS) still faces several significant open problems that require further research to fully unlock its potential [25]",[25] 3D Gaussian Splatting 综述 https://paper.nweon.com/15149​
Current approaches often require a substantial number of input views for high-quality scene reconstruction and new view generation [5],[5] 3D Gaussian Splatting技术：影响与未来 https://it.sohu.com/a/810946348_121124366​
Generating accurate 3DGS representations from a limited number of samples (few-shot) remains an active research area [5],[5] 3D Gaussian Splatting技术：影响与未来 https://it.sohu.com/a/810946348_121124366​
"Furthermore, the method can produce artifacts in areas with insufficient observations [5]",[5] 3D Gaussian Splatting技术：影响与未来 https://it.sohu.com/a/810946348_121124366​
"Potential future directions to mitigate this include introducing additional information such as depth, utilizing dense probability distributions, exploring pixel-to-Gaussian mapping, and developing techniques for data interpolation or integration in sparsely observed regions [5].​  
Another critical limitation is storage efficiency and scalability, particularly when handling large-scale environments [5,6]",[5] 3D Gaussian Splatting技术：影响与未来 https://it.sohu.com/a/810946348_121124366​
"Unlike some other representations (e.g., NeRF, which stores learned MLP parameters), 3DGS models can require considerable storage [5]",[5] 3D Gaussian Splatting技术：影响与未来 https://it.sohu.com/a/810946348_121124366​
Poor scalability necessitates optimizations for both the training phase and the final model size [5],[5] 3D Gaussian Splatting技术：影响与未来 https://it.sohu.com/a/810946348_121124366​
"Future research should focus on developing more efficient data structures and advanced compression techniques, such as Light-Gaussian, to improve storage utilization [5]",[5] 3D Gaussian Splatting技术：影响与未来 https://it.sohu.com/a/810946348_121124366​
Handling dynamic scenes also presents a significant challenge for current 3DGS techniques [6],[6] FlashSplat: 最优解2D到3D高斯分割，提速50倍 https://cloud.tencent.com/developer/article/2482781
This includes enhancing resilience to noise and occlusions in the input data [6],[6] FlashSplat: 最优解2D到3D高斯分割，提速50倍 https://cloud.tencent.com/developer/article/2482781
"Furthermore, a critical security vulnerability related to data poisoning attacks has been identified, where malicious data can cause excessive memory allocation and potential server crashes [9]",[9] 3D高斯泼溅算法现漏洞：数据投毒致显存暴涨，或致服务器宕机 https://segmentfault.com/a/1190000046499754​
Simple defenses like limiting the number of Gaussians are insufficient as they degrade reconstruction accuracy [9],[9] 3D高斯泼溅算法现漏洞：数据投毒致显存暴涨，或致服务器宕机 https://segmentfault.com/a/1190000046499754​
"Designing more intelligent and effective defenses against such vulnerabilities is a pressing open problem [9].​  
Enhancing editing capabilities is a crucial direction for enabling creative workflows and practical applications [4,14]",[9] 3D高斯泼溅算法现漏洞：数据投毒致显存暴涨，或致服务器宕机 https://segmentfault.com/a/1190000046499754​
Future developments are expected to focus on intelligent editing tools and techniques that allow users to easily modify 3DGS scenes [14],[14] 3D高斯溅射：原理、应用与未来 https://ai-bot.cn/what-is-3d-gaussian-splatting/​
"Addressing the limitations in handling complex lighting effects, such as High Dynamic Range (HDR) scenes, is also important [11]","[11] HDR-GS：首个可渲染HDR场景的3D高斯模型，速度提升1000倍 https://baijiahao.baidu.com/s?   
id=1818040753407886776&wfr=spider&for=pc​"
Improving the quality of reconstructed HDR scenes is a key area for future investigation [11],"[11] HDR-GS：首个可渲染HDR场景的3D高斯模型，速度提升1000倍 https://baijiahao.baidu.com/s?   
id=1818040753407886776&wfr=spider&for=pc​"
"Other promising future research directions include improving the generalization ability of 3DGS models to novel scenes or conditions [14], fostering integration with other technologies [14], exploring cross-modal learning [14], and achieving better integration with existing workflows [4]","[4] 3D Gaussian Splatting: A Breakthrough in Realistic https://www.chaos.com/blog/3d-gaussian-splatting-new-frontier-in  
rendering​;[14] 3D高斯溅射：原理、应用与未来 https://ai-bot.cn/what-is-3d-gaussian-splatting/​"
"Ultimately, the goal is to continue lowering the technical barriers for creators, enabling them to focus on creativity and produce more diverse and rich digital content [22]","[22] 照片生成3D场景：3DGS技术解析与应用   
https://www.find.org.tw/index/tech_obser/browse/7eaa3e8ffc7876e74509befd5ed50b8a/​"
"Expanding the applications of 3DGS in areas such as Augmented Reality (AR), Virtual Reality (VR), and content creation also represents a significant future avenue [11]","[11] HDR-GS：首个可渲染HDR场景的3D高斯模型，速度提升1000倍 https://baijiahao.baidu.com/s?   
id=1818040753407886776&wfr=spider&for=pc​"
"Overall, continued research is anticipated to bring improvements in realism and broader applicability [4].​  
3D Gaussian Splatting (3DGS) represents a significant advancement in the domain of real-time 3D reconstruction and novel view synthesis, fundamentally altering the landscape of scene representation and rendering [7,10,17,20,23]","[4] 3D Gaussian Splatting: A Breakthrough in Realistic https://www.chaos.com/blog/3d-gaussian-splatting-new-frontier-in  
rendering​"
"Originating from traditional point-based rendering methods [29,33], 3DGS employs an explicit representation using anisotropic 3D Gaussian functions projected onto the image plane [1,15,20], effectively bridging the gap between explicit and implicit scene modeling [31]",[31] Gaussian Splatting: A Review of 3D Reconstruction  https://blog.csdn.net/weixin_44478317/article/details/143615549​
"This performance is attributed to key components such as differentiable splatting and adaptive density control [20], alongside competitive training times [27,31]",[20] 3D Gaussian Splatting：实时神经场渲染的实现与解析 https://blog.csdn.net/weixin_44321764/article/details/145633524
"Further developments have extended its capabilities, enabling robust large-scale scene reconstruction [12], large-scale geometric deformation modeling [8], high-quality HDR scene rendering [11], optimal 2D-to-3D segmentation [6], and even novel applications like steganography [13]","[6] FlashSplat: 最优解2D到3D高斯分割，提速50倍 https://cloud.tencent.com/developer/article/2482781;[8] 计图开源：高斯网—实时大尺度几何变形的新型高斯溅射方法 https://cg.cs.tsinghua.edu.cn/jittor/news/2024-09-30-11-43-   
00-00-GaussianMesh/;[11] HDR-GS：首个可渲染HDR场景的3D高斯模型，速度提升1000倍 https://baijiahao.baidu.com/s?   
id=1818040753407886776&wfr=spider&for=pc​;[12] CityGaussianV2：中科院提出，解决大规模场景三维重建显存爆炸难题 https://baijiahao.baidu.com/s?   
id=1818307733311392387&wfr=spider&for=pc​;[13] GS-Hider: 3D Gaussian Splatting Steganography for  http://www.paperreading.club/page?id $\\begin{array} { r } { { \\bf \\Pi } = \\frac { \\bf { \\Pi } } { \\bf { \\Pi } } } \\end{array}$ 228979"
Its memory efficiency relative to voxel-based methods and support for post-processing adjustments further enhance its practicality [18],[18] 高斯溅射技术：原理、对比、优劣势与应用 https://blog.csdn.net/zhu_zhu_xia/article/details/146535180
"Its real-time capabilities are poised to impact fields such as virtual and augmented reality, computational photography, robotic navigation, digital cultural heritage preservation, film production special effects [14], Simultaneous Localization and Mapping (SLAM), and autonomous driving [21]",[14] 3D高斯溅射：原理、应用与未来 https://ai-bot.cn/what-is-3d-gaussian-splatting/​;[21] 3D Gaussian Splatting 调研：SLAM与自动驾驶应用 https://blog.csdn.net/gwplovekimi/article/details/135397265
Increased accessibility through user-friendly interfaces and cloud processing is expected to fuel further innovation [22],"[22] 照片生成3D场景：3DGS技术解析与应用   
https://www.find.org.tw/index/tech_obser/browse/7eaa3e8ffc7876e74509befd5ed50b8a/​"
"Despite its remarkable advantages and broad prospects [14], 3DGS is not without limitations",[14] 3D高斯溅射：原理、应用与未来 https://ai-bot.cn/what-is-3d-gaussian-splatting/​
"Challenges persist in handling dynamic scenes effectively [27], managing potentially high memory and disk space usage [27], and ensuring compatibility with existing rendering pipelines [27]",[27] 3D Gaussian Splatting 技术综述：影响与未来 http://mt.sohu.com/a/810946348_121124366​
"Issues like ""broken"" Gaussians (overly large, elongated, or redundant) can affect reconstruction quality [27]",[27] 3D Gaussian Splatting 技术综述：影响与未来 http://mt.sohu.com/a/810946348_121124366​
"Furthermore, the technology is susceptible to vulnerabilities such as data poisoning attacks that can increase computational load [9]",[9] 3D高斯泼溅算法现漏洞：数据投毒致显存暴涨，或致服务器宕机 https://segmentfault.com/a/1190000046499754​
"Addressing these challenges, alongside improving data efficiency and optimizing algorithm design, remains crucial for advancing the field [24]",[24] 3D高斯喷洒(3D Gaussian Splatting)最新综述 https://www.bilibili.com/read/cv30024926​
